"FileName","PlotNum","X","X1","X1.2","X1.4","X1.6","X1.8","X2","X2.2","X2.4","X2.6","X2.8","X3","X3.2","X3.4","X3.6","X3.8","X4","X4.2","X4.4","X4.6","X4.8","OptimalF.score","OptimalWindowSize"
"MJG1511_CHM01_pitfree0505.tif","MJG1511",11,0.509466437,0.710659898,0.814589666,0.859106529,0.850909091,0.837037037,0.80608365,0.790697674,0.736842105,0.721311475,0.7,0.672340426,0.643478261,0.581818182,0.548837209,0.507177033,0.480392157,0.45,0.41025641,0.393782383,0.859106529,1.6
"MJG1512_CHM01_pitfree0505.tif","MJG1512",12,0.57918552,0.67611336,0.747572816,0.763736264,0.760233918,0.723404255,0.681388013,0.633986928,0.597315436,0.575342466,0.535211268,0.508960573,0.487272727,0.453531599,0.41221374,0.387596899,0.362204724,0.342629482,0.329317269,0.302040816,0.763736264,1.6
"MJG21-13_D2_CHM01_pitfree0505.tif","MJG21-13_D2",13,0.492248062,0.608,0.664495114,0.731343284,0.706827309,0.68907563,0.663793103,0.640350877,0.612612613,0.580645161,0.526315789,0.5,0.47761194,0.47761194,0.47,0.43877551,0.422680412,0.414507772,0.397905759,0.380952381,0.731343284,1.6
"MJG21-13_D3_CHM01_pitfree0505.tif","MJG21-13_D3",14,0.511066398,0.556756757,0.620462046,0.634686347,0.60483871,0.58677686,0.561702128,0.535087719,0.524444444,0.497737557,0.457943925,0.428571429,0.421052632,0.421052632,0.405797101,0.382352941,0.35,0.316326531,0.309278351,0.300518135,0.634686347,1.6
"MJG21-13_F1-1_CHM01_pitfree0505.tif","MJG21-13_F1-1",15,0.401691332,0.578778135,0.682926829,0.728971963,0.731958763,0.75,0.755813953,0.754491018,0.743902439,0.670967742,0.644736842,0.617449664,0.589041096,0.569444444,0.539007092,0.517985612,0.496350365,0.45112782,0.415384615,0.403100775,0.755813953,2.2
"MJG21-13_F1-2_CHM01_pitfree0505.tif","MJG21-13_F1-2",16,0.454756381,0.605863192,0.746887967,0.828571429,0.830769231,0.791208791,0.772727273,0.774566474,0.75,0.727272727,0.719512195,0.703703704,0.662420382,0.636363636,0.618421053,0.590604027,0.571428571,0.541666667,0.521126761,0.489208633,0.830769231,1.8
"MJG21-13_F2-2_CHM01_pitfree0505.tif","MJG21-13_F2-2",17,0.454342984,0.622222222,0.700787402,0.787037037,0.793969849,0.761904762,0.743169399,0.719101124,0.686046512,0.642424242,0.582278481,0.55483871,0.545454545,0.516556291,0.496644295,0.476190476,0.455172414,0.444444444,0.422535211,0.4,0.793969849,1.8
"MJG40-2_D1_CHM01_pitfree0505.tif","MJG40-2_D1",18,0.421621622,0.569230769,0.679867987,0.796812749,0.8,0.803738318,0.813397129,0.805825243,0.78817734,0.731958763,0.71875,0.698412698,0.663043478,0.602272727,0.586206897,0.561403509,0.526946108,0.518072289,0.490797546,0.4625,0.813397129,2.2
"MJG40-2_D2_CHM01_pitfree0505.tif","MJG40-2_D2",19,0.308747856,0.441102757,0.592334495,0.698689956,0.76,0.804347826,0.829545455,0.828402367,0.82208589,0.8,0.789808917,0.758169935,0.733333333,0.716216216,0.694444444,0.685314685,0.657142857,0.647482014,0.647482014,0.647482014,0.829545455,2.2
"MJG40-2_D3_CHM01_pitfree0505.tif","MJG40-2_D3",20,0.361359571,0.506393862,0.620462046,0.736842105,0.809090909,0.838383838,0.832432432,0.828729282,0.820224719,0.793103448,0.75739645,0.719512195,0.708074534,0.7,0.687898089,0.644736842,0.617449664,0.608108108,0.579310345,0.539007092,0.838383838,2
"MJG40-2_F1-1_CHM01_pitfree0505.tif","MJG40-2_F1-1",21,0.383157895,0.534124629,0.677290837,0.79047619,0.827225131,0.837988827,0.836158192,0.822857143,0.81871345,0.790419162,0.780487805,0.757763975,0.734177215,0.709677419,0.666666667,0.630136986,0.620689655,0.591549296,0.561151079,0.540145985,0.837988827,2
"MJG40-2_F1-2_CHM01_pitfree0505.tif","MJG40-2_F1-2",22,0.346715328,0.49859944,0.640926641,0.740740741,0.812834225,0.837988827,0.820809249,0.80239521,0.8,0.754716981,0.732026144,0.715231788,0.715231788,0.680272109,0.662068966,0.624113475,0.594202899,0.562962963,0.53030303,0.519083969,0.837988827,2
"MJG40-2_F1-3_CHM01_pitfree0505.tif","MJG40-2_F1-3",23,0.369402985,0.5,0.669117647,0.773913043,0.837438424,0.884210526,0.868131868,0.849162011,0.822857143,0.807017544,0.785714286,0.778443114,0.771084337,0.748466258,0.700636943,0.692307692,0.692307692,0.666666667,0.630872483,0.593103448,0.884210526,2
